vin,engine_type,vehicle_type_id,exterior_color,interior_color,floor_price,msr_price,miles_count,year_of_car,is_sold,is_new,dealership_location_id
5N1AN0NU3BC576504,V6,11,Fuscia,Purple,27079,18231,253,2019,FALSE,TRUE,32
1FMJK1H58BE443645,V6,7,Turquoise,Goldenrod,26778,18005,348,2019,FALSE,TRUE,43
WVWAA7AH4AV203010,V4,9,Puce,Yellow,34078,17360,330,2020,FALSE,TRUE,8
3D73Y3HL4BG784029,V4,17,Teal,Mauv,32083,16072,77,2020,TRUE,TRUE,42
KNADM5A34D6894290,V6,9,Goldenrod,Crimson,33538,16294,75,2019,FALSE,TRUE,28
WAUYGBFC4DN113743,V8,9,Violet,Pink,25549,18104,217,2017,TRUE,FALSE,26
SCFAD01A66G663073,V6,12,Green,Blue,30999,17938,306,2019,TRUE,TRUE,3
1GD311CG3FF190600,V4,2,Fuscia,Purple,26341,16271,277,2019,TRUE,TRUE,48
WBA6B2C5XFD596885,V4,16,Maroon,Yellow,31465,17396,324,2017,TRUE,TRUE,32
WAUJF98K09N880613,V4,3,Mauv,Pink,32581,18803,358,2019,FALSE,TRUE,48
3D73M3HL0BG553401,V6,20,Violet,Blue,34196,15864,277,2020,TRUE,TRUE,26
KNAGM4AD0C5348414,V4,13,Teal,Teal,27039,15493,29,2019,TRUE,TRUE,39
JTJHY7AX5F4257685,V8,7,Fuscia,Fuscia,26755,18462,272,2019,TRUE,FALSE,38
KNDJT2A11B7106238,V8,23,Puce,Violet,30033,18450,260,2018,TRUE,TRUE,39
KNAFT4A2XB5320731,V6,18,Fuscia,Teal,28997,15653,25,2018,FALSE,TRUE,10
5UXFH0C59AL544957,V8,5,Blue,Yellow,34221,17332,169,2018,TRUE,TRUE,44
WAUDF98E07A985759,V8,6,Crimson,Teal,25087,18745,193,2017,TRUE,TRUE,1
WAUBF78EX8A778809,V4,3,Goldenrod,Red,25819,16907,102,2020,FALSE,TRUE,41
2G4WN58C791307637,V4,15,Mauv,Orange,27916,18688,131,2017,FALSE,TRUE,16
2B3CK8CT8AH860867,V4,25,Mauv,Teal,30992,18595,249,2020,FALSE,FALSE,19
19UUA66234A170140,V8,13,Pink,Yellow,27637,15846,380,2017,FALSE,TRUE,11
WBAEV33473K655396,V4,25,Maroon,Khaki,25218,16997,350,2020,FALSE,TRUE,14
1GYS4JEF0ER010072,V8,23,Violet,Orange,33178,17128,279,2019,TRUE,TRUE,29
3D4PG4FBXBT973860,V4,16,Blue,Yellow,26062,15921,277,2020,FALSE,TRUE,43
19UUA66278A640904,V6,23,Blue,Orange,28769,19899,357,2020,TRUE,TRUE,45
2C3CDXDT8CH495289,V4,19,Indigo,Turquoise,25501,19470,352,2019,TRUE,TRUE,41
3C3CFFBR9DT999161,V8,19,Red,Teal,29232,19588,22,2017,TRUE,TRUE,16
WBAYM1C54DD486702,V8,8,Violet,Teal,25534,17656,71,2019,FALSE,TRUE,47
WAUMR94E38N835071,V4,18,Blue,Green,29028,17324,175,2020,TRUE,TRUE,15
1N6AA0CHXDN545986,V8,18,Teal,Yellow,29057,17816,7,2017,FALSE,TRUE,46
1G4GD5GR0CF604486,V6,4,Orange,Aquamarine,30348,18704,194,2018,TRUE,TRUE,7
WBAPM5C50BA622339,V4,16,Violet,Pink,28250,17169,275,2018,FALSE,TRUE,44
2GKALMEK3F6672653,V6,24,Blue,Pink,27111,17933,116,2018,TRUE,TRUE,44
3VWML7AJ7DM054419,V8,12,Purple,Indigo,29146,17956,62,2018,FALSE,TRUE,20
1G4HD57297U405316,V4,5,Indigo,Pink,29625,15213,381,2020,FALSE,TRUE,6
KNADH4A35B6396417,V4,15,Maroon,Puce,26437,18592,319,2019,FALSE,TRUE,33
19UUA8F75CA369373,V8,17,Green,Indigo,26010,19987,101,2019,FALSE,TRUE,21
SAJWA4GC7EM844004,V4,14,Violet,Khaki,29486,17557,143,2020,TRUE,TRUE,21
WP0AA2A93FS726202,V4,18,Violet,Mauv,34466,18922,121,2019,FALSE,TRUE,11
KNDPB3A22C7683194,V4,12,Blue,Orange,29196,15315,361,2017,TRUE,TRUE,10
1D4PT7GX6AW477910,V8,22,Purple,Violet,28582,16794,195,2018,TRUE,TRUE,4
KM8JT3AB0BU459422,V6,11,Crimson,Maroon,25486,16579,73,2018,FALSE,TRUE,30
2G4WD582391379137,V4,8,Green,Goldenrod,30289,18000,195,2017,TRUE,TRUE,47
TRUDD38J391832904,V6,25,Orange,Green,27111,15318,27,2017,TRUE,TRUE,35
JN8AZ1MU1EW664636,V4,5,Khaki,Purple,25301,17369,362,2020,TRUE,TRUE,15
2C3CDXHG9CH933895,V4,4,Khaki,Crimson,29689,17182,62,2020,FALSE,TRUE,31
5FRYD3H2XFB525199,V8,16,Turquoise,Mauv,33314,17738,241,2017,TRUE,TRUE,48
WAUHF78P39A247688,V4,9,Green,Teal,29656,19495,197,2017,FALSE,TRUE,32
WA1WKAFP4BA797696,V4,8,Turquoise,Crimson,34151,17839,93,2020,FALSE,TRUE,28
5FRYD3H29FB423716,V4,17,Green,Khaki,31504,15215,274,2019,TRUE,TRUE,3
JHMZE2H76ES210960,V8,16,Khaki,Fuscia,28192,15501,330,2019,TRUE,TRUE,20
WBAGN635X4D416305,V8,9,Orange,Fuscia,33701,18591,116,2020,TRUE,TRUE,34
JA4AS2AW2DU805262,V4,20,Pink,Khaki,33242,15753,349,2019,TRUE,TRUE,30
1GKUCEEF5AR164106,V4,12,Purple,Fuscia,25136,16101,211,2019,TRUE,TRUE,36
WBAVL1C57FV274914,V8,1,Red,Yellow,26747,15051,56,2017,FALSE,TRUE,31
1GD01ZCG3EF215978,V4,14,Puce,Crimson,30334,17069,79,2020,FALSE,TRUE,18
1FBNE3BL3CD236981,V4,13,Aquamarine,Maroon,30335,15349,168,2020,TRUE,TRUE,4
JM1DE1KY3D0328501,V4,14,Puce,Fuscia,31217,17096,210,2018,TRUE,TRUE,8
YV126MFC9F1129206,V4,3,Indigo,Red,30234,16620,268,2018,TRUE,TRUE,45
WA1YL54B94N717227,V4,15,Purple,Khaki,29392,17589,242,2020,TRUE,TRUE,6
1FTEX1CM2CF667835,V6,15,Red,Yellow,34368,17902,68,2017,TRUE,TRUE,12
1G6DM5EG8A0486750,V8,17,Fuscia,Purple,32744,18994,191,2020,FALSE,TRUE,50
WP0CB2A89FK421378,V8,23,Mauv,Yellow,32531,18116,246,2020,FALSE,TRUE,29
JN1CV6AP0BM676668,V8,24,Maroon,Puce,33894,19150,382,2019,FALSE,TRUE,39
WVWED7AJXCW232911,V8,24,Purple,Indigo,33488,19896,30,2017,FALSE,TRUE,43
SCFAB42342K467220,V8,18,Purple,Turquoise,30542,17855,353,2018,TRUE,FALSE,6
KL4CJGSB3EB815669,V8,2,Indigo,Red,29517,16405,173,2019,FALSE,TRUE,27
SCBGR3ZA9CC078560,V6,8,Red,Fuscia,26864,17955,131,2018,TRUE,TRUE,47
WBANV9C51AC549464,V8,11,Crimson,Khaki,34454,16601,242,2019,FALSE,TRUE,37
1FTEX1E86AF188380,V4,12,Red,Fuscia,27409,15928,123,2018,TRUE,TRUE,28
WAULC58E84A752303,V8,13,Fuscia,Teal,33879,18001,268,2020,FALSE,TRUE,8
SCBCR63W36C332403,V6,5,Indigo,Goldenrod,27147,18785,396,2017,TRUE,TRUE,7
1FTEX1EWXAF797647,V6,5,Puce,Pink,28344,18789,220,2018,TRUE,TRUE,15
WAUKH94F36N107010,V8,16,Puce,Khaki,29376,15907,292,2020,FALSE,TRUE,13
WAUDF98EX5A564810,V6,14,Pink,Red,28728,17592,90,2017,TRUE,TRUE,38
3FAHP0KCXAR269751,V4,16,Khaki,Mauv,25211,19064,360,2017,FALSE,TRUE,15
WAUDK78T18A656052,V6,5,Violet,Pink,25828,18303,186,2017,FALSE,TRUE,27
WBADS33401G820340,V6,11,Green,Purple,26150,16275,6,2018,TRUE,TRUE,1
SAJWA0FA3AH538560,V4,6,Fuscia,Purple,30465,16175,179,2019,TRUE,TRUE,8
WBA3C3G57FN962439,V8,4,Pink,Maroon,33182,19934,259,2019,TRUE,TRUE,1
WAUNF78P96A297915,V6,5,Turquoise,Fuscia,27483,16532,359,2018,TRUE,TRUE,15
3VWJX7AJXAM502560,V4,5,Teal,Crimson,33948,19972,305,2020,FALSE,TRUE,10
3D73Y4HL2BG110631,V4,15,Teal,Aquamarine,34328,19988,133,2019,TRUE,TRUE,22
YV126MFD4F2159703,V8,1,Crimson,Yellow,29862,18631,193,2019,TRUE,TRUE,21
SCFAD02A96G388412,V4,23,Red,Orange,28942,16071,99,2017,FALSE,TRUE,31
2G4WE587X71074305,V6,12,Red,Aquamarine,32990,18454,150,2017,TRUE,TRUE,45
4T1BF3EK6BU910455,V8,10,Teal,Indigo,33697,18942,194,2019,TRUE,TRUE,41
1D7RV1CT2BS474694,V8,6,Teal,Yellow,31685,16656,155,2018,TRUE,TRUE,18
2G4WE587381109834,V8,24,Violet,Goldenrod,34329,19843,258,2018,FALSE,TRUE,27
JTHFN2EY3A9845944,V8,3,Turquoise,Goldenrod,27582,17073,209,2017,FALSE,TRUE,49
1N4AL2AP2BC180141,V6,6,Mauv,Purple,28287,19048,98,2018,TRUE,TRUE,27
1G6DC5E52C0349680,V8,14,Yellow,Green,26223,16232,375,2018,FALSE,TRUE,44
KNAFU5A2XB5076498,V8,22,Maroon,Green,31516,17838,219,2020,FALSE,TRUE,49
JN8AF5MR6FT575613,V4,7,Yellow,Teal,25025,16456,5,2019,TRUE,TRUE,34
WVGFG9BP2BD838946,V8,13,Mauv,Purple,27875,16597,373,2020,TRUE,TRUE,2
WBAEV33464K601685,V8,11,Goldenrod,Aquamarine,27997,17008,150,2017,FALSE,FALSE,48
WBA3N3C51FF967873,V8,4,Indigo,Aquamarine,29729,18379,117,2018,FALSE,TRUE,3
WAUSF98K09N001681,V8,16,Violet,Violet,28396,17204,120,2020,TRUE,TRUE,35
WAUKF68E05A788559,V4,24,Goldenrod,Yellow,28523,18576,207,2019,TRUE,TRUE,42
1N6AA0CC5DN384936,V8,5,Turquoise,Maroon,31400,17976,151,2018,TRUE,TRUE,26
1GYUCEEJ0AR041890,V8,1,Green,Yellow,29586,16971,82,2018,TRUE,FALSE,42
5NPDH4AE1FH562867,V8,17,Yellow,Indigo,26586,15737,26,2019,FALSE,TRUE,28
1FTSE3EL7AD819982,V4,18,Pink,Fuscia,27520,18800,368,2017,TRUE,TRUE,19
1G6AA1RX6F0206684,V6,21,Green,Fuscia,31133,15270,202,2019,FALSE,TRUE,43
1D7RB1CT1BS555856,V4,9,Indigo,Turquoise,26082,16103,38,2019,FALSE,TRUE,5
WAUWFBFL4CA781591,V4,15,Crimson,Puce,34226,19345,336,2017,TRUE,TRUE,36
1G4HP57MX9U305575,V6,23,Puce,Maroon,32890,17695,73,2017,FALSE,TRUE,36
1GYEE637290296066,V6,15,Red,Maroon,27547,19465,388,2018,TRUE,TRUE,44
5FRYD4H21EB645350,V4,1,Purple,Crimson,29358,16230,214,2020,TRUE,TRUE,43
KNADM4A36C6320590,V4,8,Blue,Crimson,33361,19887,241,2019,FALSE,TRUE,24
KM8NU4CC6CU554000,V6,12,Violet,Mauv,25468,19799,133,2020,TRUE,TRUE,25
1GKUKGEJ1AR922431,V4,8,Orange,Crimson,27987,18369,23,2019,TRUE,TRUE,31
SCBEC9ZA3EC076852,V8,18,Maroon,Khaki,26961,19265,220,2017,TRUE,TRUE,1
3VW467AT4DM667493,V6,12,Turquoise,Puce,29289,15815,5,2020,TRUE,TRUE,4
WAUPN94E09N179437,V4,11,Orange,Puce,34315,19007,367,2020,TRUE,TRUE,5
3D7TT2CT9AG284818,V6,6,Maroon,Maroon,31259,19448,149,2020,FALSE,TRUE,41
1G6DU6EA6A0884119,V6,22,Yellow,Yellow,30651,17494,248,2019,TRUE,TRUE,24
WAULFAFR9DA373672,V4,15,Orange,Goldenrod,26533,19667,18,2018,FALSE,TRUE,45
1FTEW1CF5FF603104,V6,11,Violet,Goldenrod,34045,16311,318,2020,FALSE,TRUE,33
1G6DJ1ED1B0198304,V4,25,Violet,Aquamarine,29920,18744,38,2017,TRUE,TRUE,37
WVGEF9BP2FD288281,V6,14,Crimson,Maroon,29937,20000,92,2018,TRUE,TRUE,35
5FPYK1F55EB047840,V6,1,Turquoise,Fuscia,25784,15487,243,2020,TRUE,TRUE,39
JN1CV6EK0FM360630,V8,10,Khaki,Mauv,26915,17152,142,2018,TRUE,TRUE,29
WUADUAFG8F7533541,V4,15,Mauv,Yellow,29701,16513,330,2020,FALSE,TRUE,35
SCBLC37F94C756708,V6,9,Khaki,Khaki,32465,19119,367,2018,FALSE,TRUE,39
KL4CJGSBXFB851764,V4,2,Yellow,Blue,32937,18467,156,2019,FALSE,TRUE,28
1GYFK66887R079504,V6,9,Teal,Mauv,31599,17555,222,2018,TRUE,TRUE,20
WBAGL63544D755633,V4,12,Crimson,Blue,31352,19726,133,2017,FALSE,FALSE,43
WA1LMAFE3FD930464,V6,11,Goldenrod,Yellow,27445,19486,192,2017,FALSE,TRUE,45
1D7RB1GP9BS030217,V8,16,Green,Purple,31715,17081,23,2018,FALSE,TRUE,49
5N1AA0NC9CN195779,V6,2,Teal,Puce,25167,16377,187,2020,FALSE,TRUE,14
WA1VMAFEXCD446540,V8,20,Goldenrod,Teal,30727,16164,399,2017,FALSE,TRUE,8
1GYS3AEF2CR018626,V4,11,Crimson,Violet,26695,16495,167,2017,FALSE,TRUE,26
1G6DL5ED1B0362023,V6,20,Indigo,Violet,32111,19717,38,2020,FALSE,TRUE,47
WBA3B3C53EF082758,V6,4,Khaki,Puce,33742,18956,274,2020,TRUE,TRUE,13
KMHCT4AE5CU695946,V4,6,Teal,Turquoise,32294,16222,2,2019,FALSE,TRUE,41
JN8AZ2KR9BT208336,V4,22,Purple,Maroon,33806,18786,240,2019,FALSE,TRUE,18
WAUMF98P56A125338,V8,24,Pink,Green,34932,15373,284,2019,TRUE,TRUE,36
SCBDC47L78C558117,V4,24,Crimson,Yellow,26239,17914,233,2018,FALSE,TRUE,28
WAU3GAFD1FN683280,V6,9,Turquoise,Aquamarine,34744,15936,252,2017,TRUE,TRUE,42
WAUGL68E55A630216,V6,13,Teal,Green,33705,19911,106,2017,FALSE,TRUE,50
1FAHP3GN1AW638098,V8,23,Goldenrod,Orange,34934,16935,96,2018,TRUE,TRUE,27
WBANB33575C315163,V8,12,Green,Puce,32158,19913,371,2019,TRUE,FALSE,4
WAUDL94F15N494064,V6,14,Pink,Aquamarine,32868,18763,198,2019,FALSE,FALSE,10
WAUEFAFL1CN967118,V8,19,Red,Crimson,31059,18781,89,2017,TRUE,TRUE,16
2T1BU4EE4DC849665,V8,6,Teal,Orange,27583,18080,282,2019,FALSE,TRUE,1
WAUWFAFR2CA876973,V8,5,Red,Turquoise,27330,16304,269,2018,TRUE,TRUE,37
KMHTC6ADXCU670656,V4,14,Puce,Maroon,26649,15785,299,2018,FALSE,TRUE,45
WAUAFAFH1AN770179,V6,2,Turquoise,Maroon,34003,19304,180,2019,FALSE,TRUE,12
5GADV23L95D178950,V4,3,Green,Puce,30360,16280,212,2017,FALSE,TRUE,39
1C4RDHAG3FC484520,V6,18,Red,Khaki,33055,16335,129,2019,FALSE,FALSE,42
JN1BJ0HR3FM376110,V4,22,Purple,Mauv,26938,17333,296,2018,FALSE,TRUE,13
WAUEKAFB6BN478117,V4,23,Mauv,Violet,31714,18792,291,2017,FALSE,TRUE,8
1FADP5CU4FL594095,V8,7,Khaki,Red,32599,15341,372,2020,FALSE,TRUE,30
SAJWA1CZ6E8697997,V6,16,Blue,Pink,32884,18724,120,2018,TRUE,TRUE,31
JN1CV6EK3FM642180,V4,4,Puce,Purple,28376,16117,386,2018,FALSE,TRUE,46
1N4AA5AP6CC558230,V4,16,Turquoise,Aquamarine,29655,18888,119,2019,FALSE,TRUE,40
WBASN4C52AC591518,V4,2,Maroon,Pink,29879,15805,125,2017,TRUE,FALSE,35
2G4GT5GX6E9586380,V4,10,Crimson,Mauv,31071,17027,55,2018,FALSE,FALSE,23
19UUA662X5A023170,V6,16,Indigo,Turquoise,32582,17168,206,2019,FALSE,TRUE,49
1C6RD7PT3CS440301,V8,9,Yellow,Indigo,32431,16997,365,2017,TRUE,TRUE,45
1G6KD57Y17U678493,V6,15,Maroon,Puce,29377,19556,378,2019,FALSE,FALSE,5
1FTEW1CM7EK716847,V8,23,Crimson,Maroon,31232,15576,66,2019,TRUE,TRUE,28
3VWKZ7AJ2BM000089,V4,14,Mauv,Red,25541,15220,120,2018,TRUE,FALSE,14
1FTWW3A51AE138409,V6,10,Pink,Teal,28323,16563,344,2020,TRUE,TRUE,14
1G6AB5RA6D0009253,V8,11,Indigo,Maroon,29029,15502,230,2020,TRUE,TRUE,24
1GD12ZCG3BF803893,V6,15,Red,Purple,25311,15438,247,2020,FALSE,TRUE,28
4T3BA3BB6EU768154,V4,20,Turquoise,Blue,28518,19731,69,2018,FALSE,TRUE,40
1G6DP1E34D0533239,V4,7,Crimson,Fuscia,27314,18305,230,2019,FALSE,TRUE,10
1GYFC36299R301266,V8,5,Fuscia,Blue,30441,19903,199,2018,TRUE,TRUE,40
19UUA567X3A021373,V6,20,Green,Teal,25393,19184,38,2019,TRUE,TRUE,15
WAUWFAFH1CN894154,V4,3,Orange,Goldenrod,34877,18466,67,2017,FALSE,TRUE,40
WVGFF9BP9BD232546,V6,18,Fuscia,Crimson,34328,18054,62,2018,FALSE,TRUE,44
1GKS1GKC2FR697783,V8,25,Mauv,Maroon,26666,16354,348,2019,FALSE,TRUE,36
WAUDF98E76A797433,V4,9,Indigo,Red,32081,18957,399,2019,FALSE,TRUE,38
4A31K2DFXBE328523,V4,1,Teal,Turquoise,33744,17810,127,2017,TRUE,TRUE,36
5J6TF1H39BL573331,V6,19,Maroon,Turquoise,29836,18621,335,2019,TRUE,FALSE,13
1G6AM5S34E0790670,V6,22,Red,Orange,30804,19292,122,2019,TRUE,TRUE,47
1D7CW2BK1AS985796,V6,11,Khaki,Puce,25113,16437,352,2018,FALSE,TRUE,16
3VWML7AJXCM801638,V8,17,Aquamarine,Purple,27159,17323,317,2020,FALSE,TRUE,35
3GYFNDE30ES264903,V8,6,Goldenrod,Maroon,29638,15559,117,2018,TRUE,FALSE,30
1G6KS54Y61U035526,V6,21,Khaki,Fuscia,30658,18878,339,2017,FALSE,TRUE,13
JN1AV7AP8FM394071,V4,7,Orange,Violet,26234,17354,278,2017,TRUE,TRUE,40
1D4PT6GX0AW878217,V4,13,Blue,Green,28849,18351,10,2020,TRUE,TRUE,7
1G6AJ5SX1E0719597,V4,18,Pink,Mauv,26377,18008,90,2020,FALSE,TRUE,7
SAJWA6A72F8567697,V6,25,Goldenrod,Goldenrod,28697,17982,331,2017,FALSE,TRUE,50
WAUXL68E64A843755,V4,24,Green,Crimson,27641,17316,303,2017,FALSE,TRUE,47
JTHSE5BC5F5070909,V6,24,Pink,Turquoise,31438,15632,355,2019,TRUE,FALSE,45
WAUKFAFL6CN297777,V4,25,Fuscia,Pink,25348,17770,184,2018,FALSE,TRUE,45
WBAEN33455E597340,V4,21,Mauv,Goldenrod,25533,18963,317,2020,TRUE,TRUE,24
3VWML7AJ4EM343677,V6,3,Mauv,Blue,34747,18261,49,2018,FALSE,FALSE,6
TRUSX28N911215989,V6,22,Mauv,Orange,27620,19324,69,2018,TRUE,TRUE,30
JTHKD5BH7C2474290,V8,21,Turquoise,Puce,32928,18381,364,2020,TRUE,TRUE,24
JM1GJ1U5XF1139692,V6,14,Indigo,Aquamarine,33551,17085,205,2019,TRUE,TRUE,13
KNAGM4AD0D5080420,V6,14,Teal,Puce,29171,18536,276,2020,FALSE,TRUE,32
WVWAA7AJ8CW686274,V6,23,Indigo,Puce,31700,15179,262,2017,TRUE,TRUE,31
5N1AR1NB1BC425363,V4,14,Khaki,Pink,32671,17003,100,2017,FALSE,TRUE,49
WAUJC58E74A830111,V6,9,Pink,Crimson,32430,17477,190,2018,TRUE,TRUE,38
WBALW3C58CC907034,V6,4,Purple,Fuscia,34624,17349,275,2018,FALSE,FALSE,19
1N6BF0KM9FN803521,V8,21,Goldenrod,Goldenrod,32827,15962,133,2017,FALSE,TRUE,44
SALAG2V63EA648337,V6,22,Aquamarine,Purple,33258,19994,308,2019,TRUE,TRUE,11
WVWAN7AN0EE803474,V6,21,Aquamarine,Maroon,29809,16992,384,2018,FALSE,TRUE,47
WAUFFAFL4AA856989,V4,8,Goldenrod,Puce,26190,18811,216,2017,FALSE,TRUE,21
5N1AA0NE3EN262994,V6,18,Khaki,Yellow,30545,16912,39,2018,FALSE,TRUE,26
WBAUN1C50CV009947,V4,7,Khaki,Fuscia,30794,15129,138,2019,TRUE,TRUE,7
KNAFK4A67E5964715,V4,2,Khaki,Aquamarine,31888,15345,92,2020,FALSE,FALSE,44
3GYFNEEY6AS511952,V8,15,Crimson,Puce,29860,17562,87,2019,FALSE,TRUE,22
1G6KD57Y69U218667,V6,24,Teal,Green,29408,17302,142,2019,TRUE,TRUE,15
WBA3N3C55EK183248,V8,18,Purple,Indigo,25092,15465,155,2017,TRUE,TRUE,13
1G6DK67V480814621,V4,10,Fuscia,Crimson,29578,17655,234,2019,TRUE,TRUE,14
WA1WMAFEXCD623740,V8,21,Goldenrod,Maroon,28942,17992,107,2017,TRUE,TRUE,49
4T1BD1FK1FU692424,V4,9,Crimson,Indigo,31719,19166,232,2018,TRUE,FALSE,35
4USBT53454L066473,V8,10,Goldenrod,Puce,31249,18009,49,2018,FALSE,TRUE,41
WP0CA2A8XBS299594,V4,23,Red,Teal,25839,17256,337,2020,TRUE,TRUE,35
1G4PS5SK4F4884140,V4,15,Khaki,Green,34184,19372,172,2018,FALSE,TRUE,26
1B3AZ6EZ9AV507795,V8,6,Green,Pink,29593,19276,284,2017,TRUE,TRUE,39
WAUHF98P26A395998,V6,4,Yellow,Fuscia,34830,16178,140,2017,FALSE,TRUE,30
1N4AL3AP2DC133331,V4,4,Red,Puce,29768,16949,155,2020,FALSE,TRUE,6
KL4CJASB2EB776344,V6,19,Green,Green,30516,15195,307,2017,FALSE,TRUE,25
1FTEW1CF8FF612430,V8,10,Purple,Goldenrod,34134,16511,394,2018,TRUE,TRUE,24
5GAKRBKD4DJ814731,V6,6,Mauv,Orange,32417,16093,366,2017,TRUE,TRUE,27
WBADT33401G316805,V4,4,Pink,Blue,34338,15071,216,2017,FALSE,TRUE,15
1FTEW1C83AK791266,V6,2,Green,Khaki,29291,18866,230,2020,TRUE,TRUE,14
SCBBB7ZH0EC441589,V6,21,Puce,Yellow,31867,15088,39,2020,FALSE,TRUE,17
JTHBP5C21E5831661,V6,7,Orange,Orange,28704,18387,388,2017,FALSE,TRUE,30
1FMEU5BE5AU177680,V6,7,Khaki,Green,30170,18639,321,2020,TRUE,TRUE,38
1FTMF1CW8AF845874,V8,11,Goldenrod,Pink,31116,17036,90,2018,TRUE,TRUE,22
YV4952CZ9E1423673,V4,16,Red,Teal,33862,17833,374,2019,FALSE,TRUE,42
KL4CJESB7DB572127,V6,8,Red,Indigo,26227,19873,70,2020,TRUE,TRUE,50
WAUUL78E87A472045,V6,18,Aquamarine,Maroon,30780,15262,239,2018,FALSE,TRUE,48
WVWAA7AH6AV362756,V8,1,Blue,Indigo,30905,17079,368,2019,TRUE,TRUE,20
2HNYD18744H688658,V8,19,Pink,Khaki,30206,19715,125,2020,TRUE,TRUE,29
1J4PR4GK2AC112585,V4,16,Aquamarine,Teal,29300,19973,22,2017,TRUE,FALSE,14
2T3BF4DV9CW320955,V8,12,Pink,Turquoise,26627,15788,251,2020,TRUE,TRUE,4
1N6AD0CUXEN862530,V4,7,Puce,Green,28133,15032,13,2019,FALSE,TRUE,46
WAUAFAFH8EN688942,V4,20,Green,Green,31121,19166,188,2018,TRUE,TRUE,43
1G4GB5GR2CF102200,V8,25,Crimson,Fuscia,31608,16059,143,2019,FALSE,TRUE,45
3D7JB1EK8AG052803,V6,15,Teal,Goldenrod,28696,18607,242,2020,FALSE,TRUE,9
WA1EV94LX7D304384,V4,17,Red,Turquoise,30160,15928,393,2018,FALSE,TRUE,28
1HGCR2E32DA486412,V8,20,Fuscia,Green,29561,17244,366,2020,FALSE,TRUE,26
1GYFC13259R924148,V8,12,Orange,Mauv,34882,16196,127,2017,TRUE,FALSE,24
1GD422CG3EF531810,V8,2,Violet,Turquoise,25063,16575,43,2020,FALSE,TRUE,37
5J8TB3H39GL968258,V6,12,Khaki,Goldenrod,27946,15309,108,2017,FALSE,TRUE,36
WBA6B8C56ED596495,V6,3,Aquamarine,Aquamarine,30808,16954,220,2020,TRUE,TRUE,6
WAUMF78K69A321026,V6,16,Mauv,Pink,33779,15826,99,2017,TRUE,FALSE,37
KMHGN4JE8FU569869,V8,24,Teal,Khaki,27768,15977,328,2019,FALSE,TRUE,31
4T3BK3BB6FU153179,V4,17,Goldenrod,Orange,27437,19333,291,2020,TRUE,TRUE,16
5GAKRBKD4FJ645460,V4,10,Orange,Maroon,31520,16357,395,2020,FALSE,TRUE,41
KL4CJGSB7DB535199,V6,12,Teal,Violet,34486,15520,395,2017,FALSE,TRUE,27
WAUSGAFC5CN227717,V8,23,Teal,Goldenrod,27388,16166,142,2018,FALSE,TRUE,43
JH4NA12653T436564,V8,23,Purple,Teal,33846,17085,306,2017,TRUE,TRUE,20
1N6AD0CU1AC454908,V4,7,Yellow,Puce,27934,15761,314,2020,TRUE,TRUE,7
4T1BD1FK8FU311345,V4,25,Purple,Khaki,34280,15977,353,2018,FALSE,TRUE,6
JN8AF5MR5ET471287,V6,3,Blue,Violet,34937,16008,314,2017,FALSE,TRUE,42
1GYS3DEF1DR377209,V8,11,Indigo,Aquamarine,32395,18786,291,2020,TRUE,TRUE,11
1D7CW2BK8AS345858,V8,7,Crimson,Red,25135,16634,79,2020,TRUE,FALSE,22
WAUKFBFL1DA057843,V4,8,Pink,Orange,32922,17925,379,2017,TRUE,TRUE,44
3GYFNAEY5AS929704,V8,23,Yellow,Crimson,30481,19739,256,2018,TRUE,TRUE,7
1G6AB5SX0E0041230,V6,3,Orange,Crimson,30766,17670,322,2017,TRUE,TRUE,43
1FTEX1E85AK234627,V4,15,Green,Mauv,34518,15042,207,2020,TRUE,TRUE,25
KNAFZ6A31F5476956,V6,22,Purple,Blue,27277,16599,27,2018,TRUE,TRUE,31
WBA4A7C51FD869378,V4,1,Turquoise,Indigo,25612,17855,13,2019,FALSE,TRUE,36
2C3CCAGG5DH518124,V8,2,Crimson,Fuscia,28442,15715,248,2018,FALSE,FALSE,32
5YMGZ0C53BL619907,V6,4,Teal,Indigo,29374,16107,78,2019,FALSE,TRUE,48
WBA3T7C55F5396150,V4,8,Teal,Goldenrod,34104,17918,4,2018,FALSE,TRUE,12
WAUML54DX1N524289,V4,4,Khaki,Pink,26425,15200,73,2020,TRUE,TRUE,36
JH4DB85931S006171,V6,8,Khaki,Crimson,33156,16952,82,2018,FALSE,TRUE,9
19VDE3F37EE996877,V6,16,Crimson,Turquoise,29828,18460,228,2020,FALSE,TRUE,12
WAUKH74F57N995880,V6,13,Pink,Indigo,34989,19275,209,2020,TRUE,TRUE,28
WVGEP9BP7FD330067,V6,5,Orange,Puce,34417,16617,300,2019,TRUE,FALSE,6
JM1NC2JF8F0587326,V4,23,Puce,Aquamarine,31261,16464,4,2019,FALSE,FALSE,9
WAUFFBFL5CA511463,V6,20,Goldenrod,Indigo,33603,18348,24,2018,TRUE,TRUE,37
WA1EV94L57D478461,V6,6,Turquoise,Orange,34956,17636,286,2020,FALSE,TRUE,3
WBAYF4C50ED667227,V4,2,Maroon,Pink,26096,17845,45,2018,TRUE,TRUE,4
WAUWGAFC0DN673860,V4,25,Teal,Crimson,30811,15288,144,2020,TRUE,TRUE,6
