sales_type_id,vehicle_id,employee_id,customer_id,dealership_id,price,deposit,purchase_date,pickup_date,invoice_number,payment_method,sale_returned
2,284,474,758,45,68151.57,9346,8/22/13 19:00,8/31/13 19:00,1897953372,maestro,
2,285,394,769,38,68362.05,16027,8/21/06 9:10,9/7/06 9:10,6207242297,mastercard,
1,286,591,30,41,85139.48,3139,12/5/08 21:32,12/28/08 21:32,7429989195,laser,
1,287,64,264,37,57415.54,9689,11/27/13 15:46,12/2/13 15:46,8353788101,jcb,
1,288,506,316,15,96853.02,13469,10/29/06 3:52,11/2/06 3:52,5873626839,mastercard,
1,289,880,310,8,72355.25,16198,9/20/05 21:38,10/5/05 21:38,9929422447,americanexpress,
2,290,568,419,16,45681.6,8148,10/19/08 11:40,11/4/08 11:40,9619992008,switch,
2,291,931,897,4,74918.84,10377,7/26/18 23:01,8/18/18 23:01,4592571770,jcb,
2,292,63,662,15,26124.57,16015,8/31/06 11:33,9/22/06 11:33,8844057883,visa,
2,293,9,270,15,82424.52,11724,12/5/05 18:03,12/16/05 18:03,6889386256,jcb,
1,294,28,574,44,60878.9,8417,10/27/18 20:41,11/13/18 20:41,3771406013,jcb,
1,295,175,379,32,26476.84,10008,9/25/19 12:00,10/12/19 12:00,6393108738,americanexpress,
1,296,287,459,20,99468.04,12483,1/29/12 18:26,2/4/12 18:26,4527471724,china-unionpay,
2,297,286,481,17,40114.54,3809,1/20/10 2:51,1/28/10 2:51,9146921184,bankcard,
2,298,518,252,16,38830.97,4487,7/21/08 12:46,8/19/08 12:46,8888915206,jcb,
2,299,25,118,24,18362.65,4740,7/29/19 17:11,8/23/19 17:11,8824256007,solo,
2,300,68,288,32,88001.9,9205,1/5/09 17:00,2/4/09 17:00,572497644,jcb,
1,301,636,266,32,53749.18,5227,9/15/13 15:55,10/15/13 15:55,6802202581,diners-club-enroute,
2,302,986,697,34,69890.8,14954,12/8/10 7:45,12/14/10 7:45,4701014575,jcb,
2,303,298,1091,13,57554.86,13828,4/12/18 4:49,4/17/18 4:49,7819060522,jcb,
2,304,970,997,19,36034.93,7702,1/12/15 19:30,1/29/15 19:30,805270884,jcb,
2,305,717,429,2,49820.06,6444,9/7/19 2:01,9/16/19 2:01,2638703109,jcb,
1,306,758,153,4,92833.31,13859,10/27/12 13:33,11/13/12 13:33,8560223770,jcb,
2,307,951,370,1,44309.25,2852,9/1/09 23:28,9/20/09 23:28,2300630796,laser,
2,308,789,1047,18,18673.64,16355,4/17/13 3:07,5/8/13 3:07,8153437321,jcb,
1,309,850,694,26,79028.22,6873,3/22/13 5:07,4/12/13 5:07,9716506910,laser,
1,310,823,38,33,74608.08,2949,12/28/12 19:17,1/9/13 19:17,35591277,jcb,
2,311,996,398,16,20182.56,4179,4/6/18 17:35,4/14/18 17:35,8258032860,jcb,
1,312,443,525,44,30099.85,3224,9/6/07 9:12,9/24/07 9:12,8637374905,jcb,
2,313,702,940,19,27531.41,4020,7/26/17 4:04,8/16/17 4:04,9730726493,switch,
1,314,762,704,25,54517.85,8871,8/30/16 9:01,9/24/16 9:01,5206914436,jcb,
1,315,382,768,30,71299.61,14969,9/29/14 16:48,10/18/14 16:48,2902473702,jcb,
1,316,232,458,48,87453.77,7464,4/13/18 4:42,5/13/18 4:42,7584376959,jcb,
1,317,799,83,23,85689.31,7775,11/6/13 14:09,11/16/13 14:09,1353802248,diners-club-enroute,
1,318,422,585,50,59313.03,13091,10/27/06 7:08,11/2/06 7:08,6738203020,mastercard,
2,319,528,732,34,71637.53,15628,6/17/11 13:17,6/25/11 13:17,3779865262,china-unionpay,
2,320,315,1027,48,79262.82,12326,12/27/18 12:09,1/1/19 12:09,2816348652,jcb,
2,321,457,1076,15,33409.57,13191,4/9/19 1:00,4/26/19 1:00,4322030327,diners-club-enroute,
2,322,642,410,15,18410.74,9899,11/24/09 4:15,12/23/09 4:15,2172726591,laser,
2,323,424,1049,15,21195.84,16865,6/20/08 12:16,7/17/08 12:16,1035212196,diners-club-carte-blanche,
1,324,497,187,43,32526.8,15243,10/30/07 6:38,11/18/07 6:38,3934548598,jcb,
1,325,761,133,21,47228.18,4158,3/4/17 14:47,3/26/17 14:47,7150351484,jcb,
1,326,876,670,3,24426.57,11367,8/9/17 16:07,8/24/17 16:07,3968292642,jcb,
1,327,607,458,40,86375.56,1002,3/22/06 3:13,4/2/06 3:13,8511223908,jcb,
1,328,199,701,42,65417.59,15976,9/17/06 13:25,10/4/06 13:25,3254287363,jcb,
1,329,80,146,1,34796.28,12620,6/4/16 1:05,6/23/16 1:05,6507579793,switch,
1,330,616,597,16,89213.93,17205,11/23/13 17:17,12/11/13 17:17,3169016997,diners-club-carte-blanche,
1,331,170,365,5,42814.71,12535,9/13/07 16:43,9/19/07 16:43,3693056110,mastercard,
2,332,755,305,16,51934.38,9339,12/3/19 2:16,12/17/19 2:16,1303089505,visa-electron,
1,333,206,17,8,79344.17,4235,5/2/15 18:27,5/6/15 18:27,1133596509,jcb,
1,334,8,676,30,34603.29,5264,12/22/14 20:50,1/19/15 20:50,2136761625,americanexpress,
1,335,604,479,43,45657.97,13489,7/5/10 2:41,7/7/10 2:41,2935127110,jcb,
2,336,568,270,25,38655.27,15967,10/18/14 19:46,10/25/14 19:46,9532601945,jcb,
2,337,172,166,40,40482.43,14164,1/30/19 3:58,2/12/19 3:58,979856582,mastercard,
1,338,487,496,28,31739.65,14838,10/9/08 16:49,10/31/08 16:49,1917030975,diners-club-carte-blanche,
1,339,320,348,14,36511.79,7892,8/31/19 7:19,9/9/19 7:19,22939768,jcb,
2,340,377,664,25,31201.35,10247,7/22/12 9:31,8/5/12 9:31,1703123972,maestro,
1,341,361,109,40,48740.8,17940,8/19/13 9:27,9/5/13 9:27,222922559,visa-electron,
1,342,144,645,27,35574.55,7305,11/8/13 11:23,11/28/13 11:23,5590093449,diners-club-carte-blanche,
2,343,486,1044,37,19167.87,4105,12/15/06 21:09,12/29/06 21:09,2257321316,mastercard,
2,344,624,869,44,49224.57,9155,11/6/12 1:01,11/15/12 1:01,434259322,jcb,
2,345,805,646,8,22896.44,6530,7/8/06 1:15,7/22/06 1:15,4300232261,jcb,
2,346,921,672,31,39930.47,16128,5/1/16 20:04,5/17/16 20:04,2927656754,jcb,
2,347,458,210,48,21575.17,6588,1/15/12 21:50,2/11/12 21:50,8790310667,bankcard,
2,348,516,623,30,76419.68,14407,3/19/13 2:49,3/26/13 2:49,7210961089,jcb,
2,349,600,671,26,64001.88,10045,2/22/12 3:12,3/4/12 3:12,407128948,jcb,
1,350,282,54,38,80261.74,4636,10/16/07 19:55,11/15/07 19:55,6744071629,jcb,
2,351,198,830,42,51878.22,4256,2/17/13 7:47,3/7/13 7:47,6679687977,diners-club-carte-blanche,
2,352,550,17,29,43437.77,2169,7/16/17 0:32,7/17/17 0:32,9557434600,jcb,
2,353,867,220,5,26724.4,12431,1/25/08 1:33,2/17/08 1:33,9586350215,switch,
1,354,559,759,28,99512.21,16968,5/28/17 12:10,6/7/17 12:10,7108168359,jcb,
2,355,712,808,48,47523.01,17602,10/9/15 18:19,10/30/15 18:19,8903155165,visa-electron,
1,356,554,948,49,29806.97,7020,4/10/19 20:01,4/24/19 20:01,1929325894,instapayment,
2,357,451,853,24,73018.81,5270,3/17/14 19:25,4/6/14 19:25,8153840371,jcb,
2,358,587,841,33,41571.22,10075,9/29/15 21:23,9/30/15 21:23,9309096497,americanexpress,
1,359,361,1050,34,67259.53,3642,9/12/09 7:00,10/9/09 7:00,4186867046,jcb,
2,360,286,443,40,61534.13,16481,10/5/09 12:02,10/26/09 12:02,606446168,diners-club-enroute,
2,361,418,156,41,91401.01,8809,10/21/06 11:34,10/24/06 11:34,2645821391,bankcard,
1,362,162,1069,50,47672.95,13168,7/7/16 1:33,7/22/16 1:33,9547642421,maestro,
1,363,185,816,48,51781.97,555,1/11/17 3:19,2/8/17 3:19,653897960,switch,
1,364,948,500,24,48103.83,1738,7/25/05 6:04,8/15/05 6:04,8959872865,mastercard,
2,365,377,124,1,33267.01,1185,7/16/17 0:30,8/12/17 0:30,116940204,jcb,
2,366,667,803,5,83447.13,14294,11/29/12 23:30,12/17/12 23:30,1229389695,switch,
2,367,40,202,44,50244.93,14728,3/7/19 21:57,3/12/19 21:57,9187771020,mastercard,
1,368,340,367,42,85154.51,7189,2/21/09 23:32,3/1/09 23:32,1413650570,jcb,
1,369,706,960,37,81337.33,8128,12/2/05 14:24,12/27/05 14:24,7141445528,mastercard,
1,370,881,1041,8,91194.82,1310,2/20/07 16:02,3/16/07 16:02,6364453651,jcb,
2,371,389,1004,37,76847.04,7637,9/13/13 11:10,10/4/13 11:10,9582160454,visa-electron,
2,372,224,460,23,21831.94,17641,2/18/06 21:01,2/24/06 21:01,4681170569,diners-club-international,
1,373,517,592,4,32449.13,10355,12/17/09 20:15,1/15/10 20:15,5004637873,jcb,
2,374,658,45,11,46600.95,2141,6/14/07 16:05,6/19/07 16:05,7464737555,maestro,
2,375,579,245,47,70588.08,10495,4/18/19 20:04,5/17/19 20:04,3319921134,switch,
2,376,694,902,22,46133.89,5773,8/4/15 16:47,9/1/15 16:47,5252759219,jcb,
1,377,78,152,14,74918.28,9047,5/13/18 18:29,6/1/18 18:29,3447902450,jcb,
1,378,905,1027,34,83347.84,17092,1/2/16 9:11,1/24/16 9:11,1714789489,jcb,
1,379,288,777,5,21420.05,7363,11/1/13 1:08,11/22/13 1:08,6669985673,switch,
1,380,645,157,42,74222.08,12664,6/30/07 8:07,7/23/07 8:07,5476785884,jcb,
2,381,463,259,42,45625.62,4526,12/7/10 20:06,12/29/10 20:06,3967913,diners-club-international,
2,382,159,580,32,93784.69,15770,4/14/07 20:25,5/9/07 20:25,8636109272,china-unionpay,
2,383,254,839,3,78444.14,4898,8/19/12 23:12,9/7/12 23:12,4856412620,jcb,
1,384,410,334,29,79656.43,3658,3/15/09 10:38,4/13/09 10:38,2391350600,switch,
1,385,251,401,33,29946.73,5312,2/17/14 6:49,2/25/14 6:49,9130189721,jcb,
2,386,164,442,9,33976,5558,8/21/06 7:46,9/6/06 7:46,9941353034,visa-electron,
2,387,791,259,43,30113.54,12711,3/10/08 9:54,4/7/08 9:54,1633107256,diners-club-carte-blanche,
2,388,974,1094,47,64654.72,8359,7/20/06 7:10,8/8/06 7:10,2081356953,jcb,
2,389,19,991,44,33034.67,16972,1/15/07 3:01,2/4/07 3:01,8971767308,diners-club-carte-blanche,
2,390,94,1026,16,33736.81,2789,1/18/11 7:37,2/3/11 7:37,7750950591,jcb,
2,391,189,242,7,41400.96,12393,10/19/09 23:24,11/7/09 23:24,9489238430,diners-club-enroute,
1,392,703,553,10,53138.21,14248,10/19/17 21:52,11/13/17 21:52,6785147875,jcb,
2,393,603,598,28,37254.11,3330,9/27/07 2:02,10/24/07 2:02,9618485056,maestro,
1,394,13,1051,7,21579.38,10825,5/2/20 17:48,5/9/20 17:48,311089453,jcb,
2,395,994,624,26,55152.67,11663,3/29/11 6:42,4/3/11 6:42,4904292049,jcb,
1,396,234,1016,46,97046.23,14278,5/18/08 19:24,5/21/08 19:24,447903187,solo,
1,397,155,419,15,32408.09,1485,3/17/13 3:39,3/28/13 3:39,5069981285,jcb,
1,398,37,716,32,71690.51,3490,7/20/08 20:50,8/10/08 20:50,6517294481,mastercard,
2,399,773,31,35,22230.41,17318,5/30/14 20:22,6/14/14 20:22,6934568869,maestro,
2,400,154,843,34,91051.7,8461,2/15/09 12:57,3/15/09 12:57,6510805316,jcb,
2,401,763,389,38,95576.44,13359,4/8/09 23:25,4/22/09 23:25,1093141360,visa,
2,402,375,479,13,45278.67,17710,10/14/18 19:32,10/22/18 19:32,6814621487,mastercard,
2,403,890,1052,17,55813.97,1408,5/27/10 18:13,6/26/10 18:13,1101857285,jcb,
1,404,27,543,17,44516.49,5304,4/1/15 12:35,4/24/15 12:35,6502228577,jcb,
1,405,965,1097,50,49022.09,6323,10/1/05 5:02,10/17/05 5:02,1753418623,americanexpress,
2,406,201,215,33,90982.52,9424,1/21/15 9:42,2/5/15 9:42,5178861566,jcb,
1,407,661,162,26,84541.8,2613,3/24/15 5:54,3/27/15 5:54,8076655862,jcb,
2,408,401,699,18,80763.44,10844,10/19/09 19:41,10/31/09 19:41,2473122911,jcb,
2,409,467,504,13,39792.68,14595,9/16/07 10:20,10/5/07 10:20,8816968214,jcb,
2,410,763,1053,12,69472.03,1661,8/17/13 18:15,8/24/13 18:15,283097310,mastercard,
2,411,229,681,36,47656.46,12388,2/5/07 19:15,3/5/07 19:15,52411494,jcb,
1,412,547,98,14,30493.79,14582,7/18/17 8:27,8/6/17 8:27,2554853274,switch,
1,413,923,803,33,49122.39,6215,7/27/07 1:49,8/4/07 1:49,1061294420,mastercard,
2,414,151,992,26,60971.76,4730,10/12/10 20:23,11/2/10 20:23,2858102732,jcb,
2,415,805,281,6,40674.07,17001,4/28/14 1:49,5/20/14 1:49,9420088294,jcb,
1,416,366,1025,33,70917.19,10619,11/25/08 6:54,12/23/08 6:54,5257553872,jcb,
2,417,470,877,10,25877.73,7717,12/25/18 17:19,1/24/19 17:19,9333359354,jcb,
2,418,145,274,39,71961.69,9041,3/16/06 13:59,3/23/06 13:59,9152957586,jcb,
2,419,759,832,50,49173.52,15457,11/17/17 22:18,11/20/17 22:18,1007917407,switch,
1,420,48,921,22,55761.53,7604,12/29/14 12:26,1/2/15 12:26,32383037,jcb,
2,421,670,856,27,20782.57,8914,9/8/15 4:33,10/2/15 4:33,1133265081,visa-electron,
1,422,128,483,24,27653.39,7016,12/20/19 6:57,1/17/20 6:57,8780523161,visa-electron,
1,423,811,107,10,92184.88,6553,8/1/10 8:29,8/30/10 8:29,4816506101,jcb,
1,424,834,561,4,32430.65,6696,12/10/11 17:20,1/2/12 17:20,2058459210,diners-club-carte-blanche,
1,425,197,1024,30,22336.34,13868,7/19/19 4:26,8/14/19 4:26,2508015083,switch,
1,426,714,344,10,21379.08,4414,2/24/12 15:53,3/11/12 15:53,6675509322,maestro,
1,427,370,134,50,62764.31,5796,3/19/06 16:03,4/3/06 16:03,3191666745,jcb,
2,428,214,365,9,93014.94,17357,8/26/05 0:38,9/15/05 0:38,6043195151,jcb,
1,429,51,729,36,54213.35,12273,4/28/14 23:28,5/16/14 23:28,3251272357,maestro,
2,430,809,861,37,87483.23,3568,3/26/12 14:40,4/9/12 14:40,8710504109,jcb,
2,431,647,362,50,76528.27,14355,10/4/13 0:31,10/13/13 0:31,3702370013,china-unionpay,
2,432,392,248,22,34732.66,2232,1/19/20 4:38,2/10/20 4:38,5503738993,jcb,
2,433,773,176,15,75377.82,9828,11/13/09 19:44,11/18/09 19:44,2954110406,jcb,
1,434,341,861,36,65744.41,5785,3/21/17 0:38,3/30/17 0:38,7431947607,china-unionpay,
1,435,388,973,29,97373.09,7320,1/15/10 10:26,1/26/10 10:26,3084380295,jcb,
1,436,654,390,1,45233.4,13082,11/27/19 2:40,12/20/19 2:40,308647998,solo,
2,437,426,567,28,53540.2,3755,1/7/19 12:11,1/23/19 12:11,9763066735,switch,
1,438,810,643,36,63906.47,5841,7/2/19 16:52,7/17/19 16:52,795389043,diners-club-enroute,
2,439,990,385,39,19669.33,17752,1/7/07 12:46,1/14/07 12:46,6107616578,jcb,
1,440,317,548,3,22232.21,1369,7/7/19 19:08,7/19/19 19:08,2933400243,laser,TRUE
2,441,752,627,30,88046.87,3273,1/23/14 7:02,2/19/14 7:02,8784183241,mastercard,
2,442,722,166,49,34467.58,621,5/11/20 16:10,6/5/20 16:10,2635788278,jcb,
2,443,393,561,14,18271.48,10732,3/16/07 8:49,4/5/07 8:49,1928227546,maestro,
2,444,740,328,34,79311.56,3867,5/4/18 23:41,5/14/18 23:41,7608557281,diners-club-carte-blanche,
2,445,705,362,11,28394.45,3954,10/18/06 5:41,11/16/06 5:41,3306536539,diners-club-international,
2,446,722,737,19,59401.06,14247,7/4/10 6:30,7/23/10 6:30,6601428078,bankcard,
1,447,989,53,10,67166.93,15491,5/14/17 5:49,5/18/17 5:49,967567882,jcb,
1,448,69,612,22,69340.3,9805,10/10/14 4:08,10/22/14 4:08,6882892261,jcb,
2,449,272,15,35,45368.34,8730,10/23/18 9:35,11/22/18 9:35,2082056848,maestro,
1,450,648,580,32,33459.02,13704,2/23/15 0:34,2/25/15 0:34,1364356252,jcb,
2,451,525,725,25,37577.22,6951,2/24/09 6:55,3/26/09 6:55,9787696755,jcb,
1,452,786,708,34,71445.66,15832,8/20/05 2:36,9/12/05 2:36,2150649098,mastercard,
1,453,330,419,20,52594.99,15702,5/3/20 22:49,5/21/20 22:49,7951884871,maestro,
1,454,143,964,29,67703.46,2011,10/16/12 6:30,11/8/12 6:30,3942839466,jcb,
2,455,921,853,27,91506.77,16675,7/19/11 14:15,8/9/11 14:15,173547419,diners-club-us-ca,
2,456,220,1020,48,86537.33,7519,1/23/11 20:18,2/16/11 20:18,6768198998,laser,
2,457,774,465,24,84378.36,15772,7/30/05 21:42,8/15/05 21:42,9026071906,china-unionpay,
2,458,293,755,34,48987.13,600,7/24/10 21:23,8/12/10 21:23,9521466006,jcb,
1,459,312,3,13,67887.55,10884,11/5/09 13:58,11/19/09 13:58,9386009188,mastercard,
2,460,268,800,22,36909.02,4244,2/19/20 0:08,2/28/20 0:08,9532606947,jcb,
1,461,507,160,47,42519.24,13831,6/16/14 18:00,7/2/14 18:00,9086714242,jcb,
1,462,604,713,10,82254.78,4284,4/13/19 21:13,5/12/19 21:13,8636342449,jcb,
2,463,815,674,15,60459.33,16079,8/7/18 0:43,9/1/18 0:43,59189290,mastercard,
1,464,904,973,48,23532.27,3367,12/6/17 5:32,12/23/17 5:32,8315668668,jcb,
2,465,359,228,44,63660.17,5547,2/10/11 12:11,2/12/11 12:11,55854036,visa-electron,
2,466,645,124,31,45478.49,9143,3/1/09 9:36,3/14/09 9:36,7368081830,jcb,
1,467,918,660,45,40686.6,2072,4/5/15 10:33,4/17/15 10:33,7852059570,jcb,
1,468,892,306,8,66390.02,6265,6/29/12 7:26,7/22/12 7:26,5019160849,jcb,
2,469,71,182,26,35680.1,859,5/8/16 4:18,5/23/16 4:18,4494561649,switch,
2,470,679,459,18,52768.65,10987,9/2/10 19:30,9/23/10 19:30,4763036939,americanexpress,
1,471,544,962,16,52686.65,6413,12/27/16 23:46,1/8/17 23:46,2432014448,switch,
2,472,150,1096,17,90399.39,8079,10/23/19 14:48,11/22/19 14:48,116225467,jcb,
2,473,782,594,12,66101.99,10393,1/8/18 2:54,2/1/18 2:54,8558083770,jcb,
1,474,204,1019,15,88886.19,11074,2/5/14 18:27,2/24/14 18:27,7203517241,jcb,
1,475,559,309,11,92601.3,16480,12/11/10 6:30,12/12/10 6:30,5679515385,laser,
1,476,542,1003,11,55065.04,12262,7/12/18 19:03,7/23/18 19:03,8931301162,jcb,
2,477,770,361,40,59712.75,10587,9/11/19 9:31,10/2/19 9:31,6253802763,jcb,
2,478,913,980,1,50785.43,16355,1/22/18 19:33,2/10/18 19:33,1329769384,maestro,
2,479,818,1087,26,32367.32,14404,12/29/08 19:27,1/10/09 19:27,9604998110,mastercard,
2,480,538,599,38,58340.02,3205,6/11/07 0:06,7/6/07 0:06,5909512145,diners-club-carte-blanche,
1,481,285,658,42,30555.55,13465,1/6/12 20:04,1/14/12 20:04,1170647537,maestro,
2,482,293,888,37,87831.61,17338,2/8/07 11:16,2/10/07 11:16,8627838933,jcb,
1,483,459,1049,49,35732.07,11488,1/24/07 3:55,2/2/07 3:55,7970771823,jcb,
2,484,143,757,32,69279.32,941,1/22/19 10:15,1/31/19 10:15,5256493302,jcb,
1,485,318,419,49,33178.52,17367,6/28/18 11:59,7/14/18 11:59,4536682813,mastercard,
1,486,166,604,19,46549.2,3935,10/29/13 2:29,11/9/13 2:29,3760971377,jcb,
1,487,336,456,12,61702.29,9517,1/16/20 6:27,1/27/20 6:27,4509107587,jcb,
2,488,106,748,49,57195.35,9586,7/27/19 12:15,8/13/19 12:15,6140283701,diners-club-international,
1,489,526,155,17,58504.92,16221,8/11/17 4:10,8/21/17 4:10,4448661121,jcb,
1,490,181,32,7,36360.5,15153,6/13/06 12:02,7/8/06 12:02,1146235488,bankcard,
1,491,881,667,11,75055.05,4275,6/7/05 21:32,6/10/05 21:32,8754159318,maestro,
2,492,968,962,41,31711.13,17651,4/9/11 4:24,5/2/11 4:24,6447536562,diners-club-enroute,
2,493,543,250,43,91237.69,10858,7/31/06 15:34,8/29/06 15:34,3919554892,diners-club-us-ca,
2,494,471,17,20,92319.53,4916,9/9/19 22:48,10/2/19 22:48,6956289261,mastercard,
2,495,859,384,23,74732.63,10832,3/27/18 16:27,4/22/18 16:27,5081552399,china-unionpay,
2,496,449,319,23,47732.52,4961,10/3/05 12:53,10/20/05 12:53,7839792650,diners-club-carte-blanche,
1,497,43,475,30,53539.34,6637,4/17/11 13:15,5/16/11 13:15,2632071852,jcb,
2,498,657,774,49,80464.23,1642,3/17/08 21:11,4/10/08 21:11,3795469554,jcb,
2,499,129,143,12,76484.37,8843,5/18/20 21:24,6/10/20 21:24,8834776488,diners-club-carte-blanche,
2,500,576,370,2,32997.02,15509,12/18/07 11:11,1/12/08 11:11,9233460452,jcb,
1,501,481,781,38,75568.72,2811,7/9/17 4:23,8/3/17 4:23,5657137922,jcb,
2,502,71,251,11,32261.93,1158,6/19/13 3:55,6/25/13 3:55,4678652256,maestro,
2,503,342,605,45,80799.14,6123,2/16/12 0:19,3/7/12 0:19,6554385517,diners-club-carte-blanche,
2,504,625,658,12,26485.02,2385,2/16/06 9:32,3/9/06 9:32,4673864956,jcb,
1,505,760,539,50,46201.57,12787,7/20/05 0:18,8/1/05 0:18,6291485486,switch,
1,506,470,1011,33,81696.02,9588,8/11/06 14:37,8/21/06 14:37,4797585048,visa,
1,507,726,559,8,36851.78,5975,5/27/20 14:27,6/26/20 14:27,6878042062,jcb,
1,508,397,494,9,85865.05,13013,5/3/19 7:29,5/29/19 7:29,2124506811,jcb,
1,509,646,199,4,94978.83,14530,1/15/08 20:01,2/11/08 20:01,6540186878,jcb,
1,510,200,762,39,98917.3,16319,3/31/08 6:30,4/20/08 6:30,8407373095,jcb,
2,511,317,1070,27,26733.45,17498,8/4/07 0:38,8/24/07 0:38,1610218574,jcb,
1,512,83,922,6,25046.31,17593,6/29/15 21:11,7/11/15 21:11,9867281632,diners-club-enroute,
1,513,497,485,20,93147.02,2396,4/21/12 23:43,5/20/12 23:43,1709657405,jcb,
1,514,76,103,11,38464.32,9494,3/17/18 7:54,4/4/18 7:54,7376123113,jcb,
1,515,239,303,5,94731.24,10644,9/23/17 17:18,9/24/17 17:18,8251372895,jcb,
1,516,71,84,2,76416.82,9094,8/29/07 8:08,8/30/07 8:08,2427905836,jcb,TRUE
1,517,114,827,47,93536.78,17986,12/20/05 7:26,1/14/06 7:26,4800403413,jcb,
1,518,323,577,16,39964.31,5956,7/27/12 2:46,8/4/12 2:46,5150154040,americanexpress,
2,519,781,453,9,35200.78,17183,8/29/10 15:25,8/31/10 15:25,1864075112,jcb,
1,520,153,45,2,60573.53,6909,6/28/09 23:20,7/23/09 23:20,5542199291,jcb,
2,521,526,604,48,60908.59,17364,11/1/07 20:55,11/3/07 20:55,4830313994,diners-club-carte-blanche,
1,522,818,652,20,25681.18,9654,9/24/13 21:55,10/3/13 21:55,1801489904,jcb,
2,523,239,764,10,57435.8,10917,5/29/09 0:06,6/26/09 0:06,7363557489,jcb,
1,524,704,713,50,89300.82,1814,5/6/15 3:44,5/20/15 3:44,1185505814,jcb,
2,525,405,219,38,45815.2,3497,10/18/13 10:39,10/19/13 10:39,6001412782,maestro,
1,526,157,620,6,59109.85,6383,5/27/05 0:37,6/15/05 0:37,6983298934,jcb,
1,527,416,371,43,81592.49,8610,12/2/08 16:39,12/31/08 16:39,2877541096,jcb,
1,528,48,1034,44,68502.99,11112,9/7/18 23:48,10/7/18 23:48,4255531439,jcb,
1,529,387,780,24,68277.71,15393,11/21/17 0:58,12/16/17 0:58,941513254,bankcard,
1,530,833,916,36,68935.32,6364,9/3/11 9:14,10/1/11 9:14,5151967886,china-unionpay,
1,531,801,112,49,50421.22,6136,10/29/13 5:11,11/23/13 5:11,9600919607,visa-electron,
1,532,898,304,2,37028.14,7148,12/9/16 20:26,12/28/16 20:26,1122047738,jcb,
1,533,507,103,4,90266.83,13507,2/10/08 19:14,2/13/08 19:14,6351815460,jcb,
1,534,575,193,16,61036.51,9958,4/2/19 7:02,4/16/19 7:02,4950177958,china-unionpay,
2,535,658,183,25,31774.11,2098,12/24/07 14:08,12/25/07 14:08,243549040,jcb,
2,536,668,503,7,77632.68,2925,10/17/13 19:35,11/14/13 19:35,2436217483,bankcard,
2,537,320,348,18,68083.05,13830,1/22/14 9:25,2/15/14 9:25,3482093830,americanexpress,
2,538,539,439,2,77535.34,4120,7/23/05 5:40,8/20/05 5:40,464848237,jcb,
2,539,768,345,26,46165.1,8516,7/9/15 23:44,8/2/15 23:44,3167248734,maestro,
2,540,964,9,13,53295,5648,3/12/06 0:20,3/13/06 0:20,9282534014,americanexpress,
2,541,330,999,41,51811.7,15697,3/1/16 20:13,3/30/16 20:13,2770585673,jcb,
2,542,360,1080,14,20647.92,16754,9/12/06 3:54,9/23/06 3:54,9221460908,switch,
1,543,982,257,4,48709.36,8753,3/1/12 19:14,3/25/12 19:14,1087022533,visa,
2,544,331,158,37,75765,15463,12/16/06 11:15,1/12/07 11:15,5339546616,jcb,
1,545,8,161,5,25214.44,5416,10/15/10 4:53,10/25/10 4:53,1636381073,solo,
1,546,167,536,3,49213.8,4986,5/14/09 17:32,5/24/09 17:32,7429939155,americanexpress,
1,547,977,586,16,87239,1705,9/22/10 15:28,10/1/10 15:28,8410193043,mastercard,
1,548,341,984,6,35396.93,3049,8/4/13 4:40,8/30/13 4:40,7464995856,jcb,
2,549,927,183,19,45558.96,3252,10/10/17 6:03,10/21/17 6:03,7024091843,china-unionpay,
2,550,325,643,33,53878.31,11085,2/27/17 6:13,3/15/17 6:13,8130974940,bankcard,
1,551,352,788,40,71667.85,14399,11/20/12 2:34,12/4/12 2:34,1511243988,maestro,
2,552,242,588,29,59916.2,15007,11/20/17 23:41,12/11/17 23:41,2209458072,jcb,
2,553,976,165,30,67848.41,4111,6/1/05 22:43,6/28/05 22:43,7229137144,china-unionpay,
2,554,352,870,5,79470.4,2508,10/6/13 22:16,10/14/13 22:16,5725141799,americanexpress,
2,555,848,1061,8,41908.03,14725,5/28/10 18:14,6/9/10 18:14,2615088084,jcb,
2,556,206,148,26,31533.03,15430,4/6/08 4:18,4/19/08 4:18,8975606996,jcb,
1,557,95,943,42,29511.33,2199,2/28/18 2:04,3/15/18 2:04,6102434609,jcb,
2,558,969,229,23,77292.46,4297,8/18/11 3:46,9/12/11 3:46,3298747645,diners-club-enroute,
1,559,903,698,22,49737.79,17112,1/14/07 4:25,1/28/07 4:25,3545534170,jcb,
1,560,581,804,24,90847.61,14861,8/25/06 12:54,8/29/06 12:54,4589645149,jcb,
1,561,299,280,13,56439.33,7740,9/19/05 5:18,10/2/05 5:18,4869888351,jcb,
1,562,632,67,9,21078.37,10302,10/22/19 18:46,10/27/19 18:46,1383810567,jcb,
1,563,526,232,27,73032.53,5847,7/19/10 6:04,7/28/10 6:04,9036773679,visa,
1,564,686,12,44,65419.78,12585,3/23/14 7:19,4/1/14 7:19,9023985869,switch,
